,rounded_lon,rounded_lat,borough,nbhd
25419,-73.889,40.762,Queens,East Elmhurst
25420,-73.889,40.763,Queens,East Elmhurst
25421,-73.889,40.764,Queens,East Elmhurst
25422,-73.889,40.765,Queens,East Elmhurst
25423,-73.889,40.766,Queens,East Elmhurst
25424,-73.889,40.767,Queens,Ditmars Steinway
25425,-73.889,40.768,Queens,Ditmars Steinway
25426,-73.889,40.769,Queens,Ditmars Steinway
25427,-73.889,40.77,Queens,Ditmars Steinway
25428,-73.889,40.771,Queens,LaGuardia Airport
25429,-73.889,40.772,Queens,LaGuardia Airport
25430,-73.889,40.773,Queens,LaGuardia Airport
25431,-73.889,40.806,Bronx,Hunts Point
25432,-73.889,40.807,Bronx,Hunts Point
25433,-73.889,40.81,Bronx,Hunts Point
25434,-73.889,40.811,Bronx,Hunts Point
25435,-73.889,40.812,Bronx,Hunts Point
25436,-73.889,40.813,Bronx,Hunts Point
25437,-73.889,40.814,Bronx,Hunts Point
25438,-73.889,40.815,Bronx,Hunts Point
25439,-73.889,40.816,Bronx,Hunts Point
25440,-73.889,40.817,Bronx,Hunts Point
25441,-73.889,40.818,Bronx,Hunts Point
25442,-73.889,40.819,Bronx,Hunts Point
25443,-73.889,40.82,Bronx,Hunts Point
25444,-73.889,40.821,Bronx,Hunts Point
25445,-73.889,40.822,Bronx,Longwood
25446,-73.889,40.823,Bronx,Longwood
25447,-73.889,40.824,Bronx,Longwood
25448,-73.889,40.825,Bronx,Longwood
25449,-73.889,40.826,Bronx,Longwood
25450,-73.889,40.827,Bronx,Longwood
25451,-73.889,40.828,Bronx,Longwood
25452,-73.889,40.829,Bronx,East Morrisania
25453,-73.889,40.83,Bronx,East Morrisania
25454,-73.889,40.831,Bronx,East Morrisania
25455,-73.889,40.832,Bronx,East Morrisania
25456,-73.889,40.833,Bronx,East Morrisania
25457,-73.889,40.834,Bronx,East Morrisania
25458,-73.889,40.835,Bronx,East Morrisania
25459,-73.889,40.836,Bronx,East Morrisania
25460,-73.889,40.837,Bronx,East Morrisania
25461,-73.889,40.838,Bronx,Crotona Park
25462,-73.889,40.839,Bronx,Crotona Park
25463,-73.889,40.84,Bronx,Tremont
25464,-73.889,40.841,Bronx,Tremont
25465,-73.889,40.842,Bronx,Tremont
25466,-73.889,40.843,Bronx,Tremont
25467,-73.889,40.844,Bronx,Tremont
25468,-73.889,40.845,Bronx,Tremont
25469,-73.889,40.846,Bronx,Tremont
25470,-73.889,40.847,Bronx,Tremont
25471,-73.889,40.848,Bronx,Tremont
25472,-73.889,40.849,Bronx,Belmont
25473,-73.889,40.85,Bronx,Belmont
25474,-73.889,40.851,Bronx,Belmont
25475,-73.889,40.852,Bronx,Belmont
25476,-73.889,40.853,Bronx,Belmont
25477,-73.889,40.854,Bronx,Belmont
25478,-73.889,40.855,Bronx,Belmont
25479,-73.889,40.856,Bronx,Belmont
25480,-73.889,40.857,Bronx,Belmont
25481,-73.889,40.858,Bronx,Belmont
25482,-73.889,40.859,Bronx,Belmont
25483,-73.889,40.86,Bronx,Belmont
25484,-73.889,40.861,Bronx,Fordham
25485,-73.889,40.863,Bronx,Fordham
25486,-73.889,40.864,Bronx,Fordham
25487,-73.889,40.865,Bronx,Fordham
25488,-73.889,40.866,Bronx,Fordham
25489,-73.889,40.867,Bronx,Fordham
25490,-73.889,40.868,Bronx,Fordham
25491,-73.889,40.869,Bronx,Fordham
25492,-73.889,40.87,Bronx,Fordham
25493,-73.889,40.871,Bronx,Fordham
25494,-73.889,40.872,Bronx,Fordham
25495,-73.889,40.873,Bronx,Fordham
25496,-73.889,40.874,Bronx,Norwood
25497,-73.889,40.875,Bronx,Kingsbridge
25498,-73.889,40.876,Bronx,Kingsbridge
25499,-73.889,40.877,Bronx,Kingsbridge
25500,-73.889,40.878,Bronx,Kingsbridge
25501,-73.889,40.881,Bronx,Kingsbridge
25502,-73.889,40.883,Bronx,Kingsbridge
25503,-73.889,40.884,Bronx,Kingsbridge
25504,-73.889,40.885,Bronx,Van Cortlandt Park
25505,-73.889,40.889,Bronx,Van Cortlandt Park
25506,-73.888,40.629,Brooklyn,Canarsie
25507,-73.888,40.631,Brooklyn,Canarsie
25508,-73.888,40.632,Brooklyn,Canarsie
25509,-73.888,40.633,Brooklyn,Canarsie
25510,-73.888,40.635,Brooklyn,Canarsie
25511,-73.888,40.636,Brooklyn,Canarsie
25512,-73.888,40.637,Brooklyn,Canarsie
25513,-73.888,40.638,Brooklyn,Canarsie
25514,-73.888,40.64,Brooklyn,Canarsie
25515,-73.888,40.643,Brooklyn,Canarsie
25516,-73.888,40.644,Brooklyn,Canarsie
25517,-73.888,40.645,Brooklyn,Canarsie
25518,-73.888,40.649,Brooklyn,East New York
25519,-73.888,40.65,Brooklyn,East New York
25520,-73.888,40.651,Brooklyn,East New York
25521,-73.888,40.652,Brooklyn,East New York
25522,-73.888,40.654,Brooklyn,East New York
25523,-73.888,40.655,Brooklyn,East New York
25524,-73.888,40.656,Brooklyn,East New York
25525,-73.888,40.657,Brooklyn,East New York
25526,-73.888,40.658,Brooklyn,East New York
25527,-73.888,40.659,Brooklyn,East New York
25528,-73.888,40.66,Brooklyn,East New York
25529,-73.888,40.661,Brooklyn,East New York
25530,-73.888,40.662,Brooklyn,East New York
25531,-73.888,40.663,Brooklyn,East New York
25532,-73.888,40.664,Brooklyn,East New York
25533,-73.888,40.665,Brooklyn,East New York
25534,-73.888,40.666,Brooklyn,East New York
25535,-73.888,40.667,Brooklyn,East New York
25536,-73.888,40.668,Brooklyn,East New York
25537,-73.888,40.669,Brooklyn,East New York
25538,-73.888,40.67,Brooklyn,East New York
25539,-73.888,40.672,Brooklyn,East New York
25540,-73.888,40.673,Brooklyn,East New York
25541,-73.888,40.674,Brooklyn,East New York
25542,-73.888,40.676,Brooklyn,East New York
25543,-73.888,40.677,Brooklyn,East New York
25544,-73.888,40.678,Brooklyn,Cypress Hills
25545,-73.888,40.679,Brooklyn,Cypress Hills
25546,-73.888,40.68,Brooklyn,Cypress Hills
25547,-73.888,40.681,Brooklyn,Cypress Hills
25548,-73.888,40.682,Brooklyn,Cypress Hills
25549,-73.888,40.683,Queens,Forest Park
25550,-73.888,40.685,Queens,Forest Park
25551,-73.888,40.691,Queens,Forest Park
25552,-73.888,40.696,Queens,Forest Park
25553,-73.888,40.698,Queens,Glendale
25554,-73.888,40.699,Queens,Forest Park
25555,-73.888,40.7,Queens,Glendale
25556,-73.888,40.701,Queens,Glendale
25557,-73.888,40.702,Queens,Glendale
25558,-73.888,40.703,Queens,Glendale
25559,-73.888,40.704,Queens,Glendale
25560,-73.888,40.705,Queens,Glendale
25561,-73.888,40.706,Queens,Glendale
25562,-73.888,40.712,Queens,Middle Village
25563,-73.888,40.713,Queens,Middle Village
25564,-73.888,40.716,Queens,Middle Village
25565,-73.888,40.717,Queens,Middle Village
25566,-73.888,40.718,Queens,Middle Village
25567,-73.888,40.719,Queens,Middle Village
25568,-73.888,40.72,Queens,Middle Village
25569,-73.888,40.721,Queens,Maspeth
25570,-73.888,40.722,Queens,Maspeth
25571,-73.888,40.723,Queens,Maspeth
25572,-73.888,40.724,Queens,Maspeth
25573,-73.888,40.725,Queens,Maspeth
25574,-73.888,40.726,Queens,Maspeth
25575,-73.888,40.727,Queens,Maspeth
25576,-73.888,40.728,Queens,Maspeth
25577,-73.888,40.729,Queens,Maspeth
25578,-73.888,40.73,Queens,Maspeth
25579,-73.888,40.731,Queens,Elmhurst
25580,-73.888,40.732,Queens,Elmhurst
25581,-73.888,40.733,Queens,Elmhurst
25582,-73.888,40.734,Queens,Elmhurst
25583,-73.888,40.735,Queens,Elmhurst
25584,-73.888,40.736,Queens,Elmhurst
25585,-73.888,40.737,Queens,Elmhurst
25586,-73.888,40.738,Queens,Elmhurst
25587,-73.888,40.739,Queens,Elmhurst
25588,-73.888,40.74,Queens,Elmhurst
25589,-73.888,40.741,Queens,Elmhurst
25590,-73.888,40.742,Queens,Elmhurst
25591,-73.888,40.743,Queens,Elmhurst
25592,-73.888,40.744,Queens,Elmhurst
25593,-73.888,40.745,Queens,Elmhurst
25594,-73.888,40.746,Queens,Elmhurst
25595,-73.888,40.747,Queens,Elmhurst
25596,-73.888,40.748,Queens,Jackson Heights
25597,-73.888,40.749,Queens,Jackson Heights
25598,-73.888,40.75,Queens,Jackson Heights
25599,-73.888,40.751,Queens,Jackson Heights
25600,-73.888,40.752,Queens,Jackson Heights
25601,-73.888,40.753,Queens,Jackson Heights
25602,-73.888,40.754,Queens,Jackson Heights
25603,-73.888,40.755,Queens,Jackson Heights
25604,-73.888,40.756,Queens,East Elmhurst
25605,-73.888,40.757,Queens,East Elmhurst
25606,-73.888,40.758,Queens,East Elmhurst
25607,-73.888,40.759,Queens,East Elmhurst
25608,-73.888,40.76,Queens,East Elmhurst
25609,-73.888,40.761,Queens,East Elmhurst
25610,-73.888,40.762,Queens,East Elmhurst
25611,-73.888,40.763,Queens,East Elmhurst
25612,-73.888,40.764,Queens,East Elmhurst
25613,-73.888,40.765,Queens,East Elmhurst
25614,-73.888,40.766,Queens,East Elmhurst
25615,-73.888,40.767,Queens,East Elmhurst
25616,-73.888,40.768,Queens,LaGuardia Airport
25617,-73.888,40.769,Queens,LaGuardia Airport
25618,-73.888,40.772,Queens,LaGuardia Airport
25619,-73.888,40.806,Bronx,Hunts Point
25620,-73.888,40.808,Bronx,Hunts Point
25621,-73.888,40.809,Bronx,Hunts Point
25622,-73.888,40.81,Bronx,Hunts Point
25623,-73.888,40.811,Bronx,Hunts Point
25624,-73.888,40.812,Bronx,Hunts Point
25625,-73.888,40.813,Bronx,Hunts Point
25626,-73.888,40.814,Bronx,Hunts Point
25627,-73.888,40.815,Bronx,Hunts Point
25628,-73.888,40.816,Bronx,Hunts Point
25629,-73.888,40.817,Bronx,Hunts Point
25630,-73.888,40.819,Bronx,Hunts Point
25631,-73.888,40.82,Bronx,Hunts Point
25632,-73.888,40.821,Bronx,Hunts Point
25633,-73.888,40.822,Bronx,Longwood
25634,-73.888,40.823,Bronx,Longwood
25635,-73.888,40.824,Bronx,Longwood
25636,-73.888,40.825,Bronx,Longwood
25637,-73.888,40.826,Bronx,Longwood
25638,-73.888,40.827,Bronx,Longwood
25639,-73.888,40.828,Bronx,Longwood
25640,-73.888,40.829,Bronx,East Morrisania
25641,-73.888,40.83,Bronx,East Morrisania
25642,-73.888,40.831,Bronx,East Morrisania
25643,-73.888,40.832,Bronx,East Morrisania
25644,-73.888,40.833,Bronx,East Morrisania
25645,-73.888,40.834,Bronx,East Morrisania
25646,-73.888,40.835,Bronx,East Morrisania
25647,-73.888,40.836,Bronx,East Morrisania
25648,-73.888,40.837,Bronx,East Morrisania
25649,-73.888,40.838,Bronx,East Morrisania
25650,-73.888,40.839,Bronx,Tremont
25651,-73.888,40.84,Bronx,Tremont
25652,-73.888,40.841,Bronx,Tremont
25653,-73.888,40.842,Bronx,Tremont
25654,-73.888,40.843,Bronx,Tremont
25655,-73.888,40.844,Bronx,Tremont
25656,-73.888,40.845,Bronx,Tremont
25657,-73.888,40.846,Bronx,Tremont
25658,-73.888,40.847,Bronx,Tremont
25659,-73.888,40.848,Bronx,Belmont
25660,-73.888,40.849,Bronx,Belmont
25661,-73.888,40.851,Bronx,Belmont
25662,-73.888,40.852,Bronx,Belmont
25663,-73.888,40.853,Bronx,Belmont
25664,-73.888,40.854,Bronx,Belmont
25665,-73.888,40.855,Bronx,Belmont
25666,-73.888,40.856,Bronx,Belmont
25667,-73.888,40.857,Bronx,Belmont
25668,-73.888,40.858,Bronx,Belmont
25669,-73.888,40.859,Bronx,Belmont
25670,-73.888,40.86,Bronx,Fordham
25671,-73.888,40.863,Bronx,Fordham
25672,-73.888,40.864,Bronx,Fordham
25673,-73.888,40.865,Bronx,Fordham
25674,-73.888,40.866,Bronx,Fordham
25675,-73.888,40.867,Bronx,Fordham
25676,-73.888,40.868,Bronx,Fordham
25677,-73.888,40.869,Bronx,Fordham
25678,-73.888,40.87,Bronx,Fordham
25679,-73.888,40.871,Bronx,Fordham
25680,-73.888,40.872,Bronx,Fordham
25681,-73.888,40.873,Bronx,Norwood
25682,-73.888,40.874,Bronx,Norwood
25683,-73.888,40.875,Bronx,Norwood
25684,-73.888,40.876,Bronx,Norwood
25685,-73.888,40.877,Bronx,Kingsbridge
25686,-73.888,40.88,Bronx,Kingsbridge
25687,-73.888,40.881,Bronx,Kingsbridge
25688,-73.888,40.882,Bronx,Kingsbridge
25689,-73.888,40.883,Bronx,Kingsbridge
25690,-73.888,40.884,Bronx,Kingsbridge
25691,-73.888,40.885,Bronx,Van Cortlandt Park
25692,-73.888,40.887,Bronx,Van Cortlandt Park
25693,-73.888,40.89,Bronx,Van Cortlandt Park
25694,-73.888,40.901,Bronx,Van Cortlandt Park
25695,-73.887,40.63,Brooklyn,Canarsie
25696,-73.887,40.631,Brooklyn,Canarsie
25697,-73.887,40.632,Brooklyn,Canarsie
25698,-73.887,40.633,Brooklyn,Canarsie
25699,-73.887,40.635,Brooklyn,Canarsie
25700,-73.887,40.636,Brooklyn,Canarsie
25701,-73.887,40.637,Brooklyn,Canarsie
25702,-73.887,40.638,Brooklyn,Canarsie
25703,-73.887,40.639,Brooklyn,Canarsie
25704,-73.887,40.64,Brooklyn,Canarsie
25705,-73.887,40.641,Brooklyn,Canarsie
25706,-73.887,40.642,Brooklyn,Canarsie
25707,-73.887,40.643,Brooklyn,Canarsie
25708,-73.887,40.644,Brooklyn,Canarsie
25709,-73.887,40.648,Brooklyn,East New York
25710,-73.887,40.649,Brooklyn,East New York
25711,-73.887,40.65,Brooklyn,East New York
25712,-73.887,40.652,Brooklyn,East New York
25713,-73.887,40.653,Brooklyn,East New York
25714,-73.887,40.654,Brooklyn,East New York
25715,-73.887,40.655,Brooklyn,East New York
25716,-73.887,40.656,Brooklyn,East New York
25717,-73.887,40.657,Brooklyn,East New York
25718,-73.887,40.658,Brooklyn,East New York
25719,-73.887,40.66,Brooklyn,East New York
25720,-73.887,40.661,Brooklyn,East New York
25721,-73.887,40.662,Brooklyn,East New York
25722,-73.887,40.663,Brooklyn,East New York
25723,-73.887,40.664,Brooklyn,East New York
25724,-73.887,40.665,Brooklyn,East New York
25725,-73.887,40.666,Brooklyn,East New York
25726,-73.887,40.667,Brooklyn,East New York
25727,-73.887,40.668,Brooklyn,East New York
25728,-73.887,40.669,Brooklyn,East New York
25729,-73.887,40.67,Brooklyn,East New York
25730,-73.887,40.671,Brooklyn,East New York
25731,-73.887,40.672,Brooklyn,East New York
25732,-73.887,40.673,Brooklyn,East New York
25733,-73.887,40.674,Brooklyn,East New York
25734,-73.887,40.675,Brooklyn,East New York
25735,-73.887,40.676,Brooklyn,East New York
25736,-73.887,40.677,Brooklyn,East New York
25737,-73.887,40.678,Brooklyn,Cypress Hills
25738,-73.887,40.679,Brooklyn,Cypress Hills
25739,-73.887,40.68,Brooklyn,Cypress Hills
25740,-73.887,40.681,Brooklyn,Cypress Hills
25741,-73.887,40.682,Brooklyn,Cypress Hills
25742,-73.887,40.683,Brooklyn,Cypress Hills
25743,-73.887,40.691,Queens,Forest Park
25744,-73.887,40.697,Queens,Forest Park
25745,-73.887,40.7,Queens,Glendale
25746,-73.887,40.701,Queens,Glendale
25747,-73.887,40.702,Queens,Glendale
25748,-73.887,40.703,Queens,Glendale
25749,-73.887,40.704,Queens,Glendale
25750,-73.887,40.705,Queens,Glendale
25751,-73.887,40.712,Queens,Middle Village
25752,-73.887,40.713,Queens,Middle Village
25753,-73.887,40.714,Queens,Middle Village
25754,-73.887,40.715,Queens,Middle Village
25755,-73.887,40.716,Queens,Middle Village
25756,-73.887,40.719,Queens,Middle Village
25757,-73.887,40.72,Queens,Middle Village
25758,-73.887,40.721,Queens,Middle Village
25759,-73.887,40.722,Queens,Maspeth
25760,-73.887,40.723,Queens,Maspeth
25761,-73.887,40.724,Queens,Elmhurst
25762,-73.887,40.725,Queens,Elmhurst
25763,-73.887,40.726,Queens,Elmhurst
25764,-73.887,40.727,Queens,Elmhurst
25765,-73.887,40.728,Queens,Elmhurst
25766,-73.887,40.729,Queens,Elmhurst
25767,-73.887,40.73,Queens,Elmhurst
25768,-73.887,40.731,Queens,Elmhurst
25769,-73.887,40.733,Queens,Elmhurst
25770,-73.887,40.734,Queens,Elmhurst
25771,-73.887,40.735,Queens,Elmhurst
25772,-73.887,40.736,Queens,Elmhurst
25773,-73.887,40.737,Queens,Elmhurst
25774,-73.887,40.738,Queens,Elmhurst
25775,-73.887,40.739,Queens,Elmhurst
25776,-73.887,40.74,Queens,Elmhurst
25777,-73.887,40.741,Queens,Elmhurst
25778,-73.887,40.742,Queens,Elmhurst
25779,-73.887,40.743,Queens,Elmhurst
25780,-73.887,40.744,Queens,Elmhurst
25781,-73.887,40.745,Queens,Elmhurst
25782,-73.887,40.746,Queens,Elmhurst
25783,-73.887,40.747,Queens,Elmhurst
25784,-73.887,40.748,Queens,Jackson Heights
25785,-73.887,40.749,Queens,Jackson Heights
25786,-73.887,40.75,Queens,Jackson Heights
25787,-73.887,40.751,Queens,Jackson Heights
25788,-73.887,40.752,Queens,Jackson Heights
25789,-73.887,40.753,Queens,Jackson Heights
25790,-73.887,40.754,Queens,Jackson Heights
25791,-73.887,40.755,Queens,Jackson Heights
25792,-73.887,40.756,Queens,East Elmhurst
25793,-73.887,40.757,Queens,East Elmhurst
25794,-73.887,40.758,Queens,East Elmhurst
25795,-73.887,40.759,Queens,East Elmhurst
25796,-73.887,40.76,Queens,East Elmhurst
25797,-73.887,40.761,Queens,East Elmhurst
25798,-73.887,40.762,Queens,East Elmhurst
25799,-73.887,40.763,Queens,East Elmhurst
25800,-73.887,40.764,Queens,East Elmhurst
25801,-73.887,40.765,Queens,East Elmhurst
25802,-73.887,40.766,Queens,East Elmhurst
25803,-73.887,40.767,Queens,East Elmhurst
25804,-73.887,40.768,Queens,LaGuardia Airport
25805,-73.887,40.769,Queens,LaGuardia Airport
25806,-73.887,40.77,Queens,LaGuardia Airport
25807,-73.887,40.771,Queens,LaGuardia Airport
25808,-73.887,40.772,Queens,LaGuardia Airport
25809,-73.887,40.773,Queens,LaGuardia Airport
25810,-73.887,40.807,Bronx,Hunts Point
25811,-73.887,40.808,Bronx,Hunts Point
25812,-73.887,40.809,Bronx,Hunts Point
25813,-73.887,40.81,Bronx,Hunts Point
25814,-73.887,40.811,Bronx,Hunts Point
25815,-73.887,40.812,Bronx,Hunts Point
25816,-73.887,40.813,Bronx,Hunts Point
25817,-73.887,40.814,Bronx,Hunts Point
25818,-73.887,40.815,Bronx,Hunts Point
25819,-73.887,40.816,Bronx,Hunts Point
25820,-73.887,40.817,Bronx,Hunts Point
25821,-73.887,40.818,Bronx,Hunts Point
25822,-73.887,40.819,Bronx,Hunts Point
25823,-73.887,40.82,Bronx,Hunts Point
25824,-73.887,40.821,Bronx,Hunts Point
25825,-73.887,40.822,Bronx,Hunts Point
25826,-73.887,40.823,Bronx,Longwood
25827,-73.887,40.824,Bronx,Longwood
25828,-73.887,40.827,Bronx,Longwood
25829,-73.887,40.828,Bronx,East Morrisania
25830,-73.887,40.829,Bronx,East Morrisania
25831,-73.887,40.83,Bronx,East Morrisania
25832,-73.887,40.831,Bronx,East Morrisania
25833,-73.887,40.832,Bronx,East Morrisania
25834,-73.887,40.833,Bronx,East Morrisania
25835,-73.887,40.834,Bronx,East Morrisania
25836,-73.887,40.835,Bronx,East Morrisania
25837,-73.887,40.836,Bronx,East Morrisania
25838,-73.887,40.837,Bronx,East Morrisania
25839,-73.887,40.838,Bronx,East Morrisania
25840,-73.887,40.839,Bronx,Tremont
25841,-73.887,40.84,Bronx,Tremont
25842,-73.887,40.841,Bronx,Tremont
25843,-73.887,40.842,Bronx,Tremont
25844,-73.887,40.843,Bronx,Tremont
25845,-73.887,40.844,Bronx,Tremont
25846,-73.887,40.845,Bronx,Tremont
25847,-73.887,40.846,Bronx,Tremont
25848,-73.887,40.847,Bronx,Tremont
25849,-73.887,40.848,Bronx,Belmont
25850,-73.887,40.849,Bronx,Belmont
25851,-73.887,40.85,Bronx,Belmont
25852,-73.887,40.851,Bronx,Belmont
25853,-73.887,40.852,Bronx,Belmont
25854,-73.887,40.853,Bronx,Belmont
25855,-73.887,40.854,Bronx,Belmont
25856,-73.887,40.855,Bronx,Belmont
25857,-73.887,40.856,Bronx,Belmont
25858,-73.887,40.857,Bronx,Belmont
25859,-73.887,40.858,Bronx,Belmont
25860,-73.887,40.859,Bronx,Belmont
25861,-73.887,40.86,Bronx,Fordham
25862,-73.887,40.865,Bronx,Fordham
25863,-73.887,40.866,Bronx,Fordham
25864,-73.887,40.867,Bronx,Fordham
25865,-73.887,40.868,Bronx,Fordham
25866,-73.887,40.869,Bronx,Fordham
25867,-73.887,40.87,Bronx,Fordham
25868,-73.887,40.871,Bronx,Fordham
25869,-73.887,40.872,Bronx,Norwood
25870,-73.887,40.873,Bronx,Norwood
25871,-73.887,40.874,Bronx,Norwood
25872,-73.887,40.875,Bronx,Norwood
25873,-73.887,40.876,Bronx,Norwood
25874,-73.887,40.877,Bronx,Norwood
25875,-73.887,40.878,Bronx,Kingsbridge
25876,-73.887,40.879,Bronx,Kingsbridge
25877,-73.887,40.88,Bronx,Kingsbridge
25878,-73.887,40.882,Bronx,Kingsbridge
25879,-73.887,40.883,Bronx,Kingsbridge
25880,-73.887,40.884,Bronx,Norwood
25881,-73.887,40.885,Bronx,Van Cortlandt Park
25882,-73.887,40.886,Bronx,Van Cortlandt Park
25883,-73.887,40.887,Bronx,Van Cortlandt Park
25884,-73.887,40.888,Bronx,Van Cortlandt Park
25885,-73.887,40.905,Bronx,Van Cortlandt Park
25886,-73.886,40.631,Brooklyn,Canarsie
25887,-73.886,40.636,Brooklyn,Canarsie
25888,-73.886,40.637,Brooklyn,Canarsie
25889,-73.886,40.639,Brooklyn,Canarsie
25890,-73.886,40.641,Brooklyn,Canarsie
25891,-73.886,40.647,Brooklyn,East New York
25892,-73.886,40.648,Brooklyn,East New York
25893,-73.886,40.65,Brooklyn,East New York
25894,-73.886,40.652,Brooklyn,East New York
25895,-73.886,40.653,Brooklyn,East New York
25896,-73.886,40.655,Brooklyn,East New York
25897,-73.886,40.656,Brooklyn,East New York
25898,-73.886,40.657,Brooklyn,East New York
25899,-73.886,40.659,Brooklyn,East New York
25900,-73.886,40.66,Brooklyn,East New York
25901,-73.886,40.661,Brooklyn,East New York
25902,-73.886,40.662,Brooklyn,East New York
25903,-73.886,40.663,Brooklyn,East New York
25904,-73.886,40.664,Brooklyn,East New York
25905,-73.886,40.665,Brooklyn,East New York
25906,-73.886,40.666,Brooklyn,East New York
25907,-73.886,40.667,Brooklyn,East New York
25908,-73.886,40.668,Brooklyn,East New York
25909,-73.886,40.669,Brooklyn,East New York
25910,-73.886,40.67,Brooklyn,East New York
25911,-73.886,40.671,Brooklyn,East New York
25912,-73.886,40.672,Brooklyn,East New York
25913,-73.886,40.673,Brooklyn,East New York
25914,-73.886,40.674,Brooklyn,East New York
25915,-73.886,40.675,Brooklyn,East New York
25916,-73.886,40.676,Brooklyn,East New York
25917,-73.886,40.677,Brooklyn,East New York
25918,-73.886,40.678,Brooklyn,Cypress Hills
25919,-73.886,40.679,Brooklyn,Cypress Hills
25920,-73.886,40.68,Brooklyn,Cypress Hills
25921,-73.886,40.681,Brooklyn,Cypress Hills
25922,-73.886,40.682,Brooklyn,Cypress Hills
25923,-73.886,40.683,Brooklyn,Cypress Hills
25924,-73.886,40.684,Queens,Forest Park
25925,-73.886,40.691,Queens,Forest Park
25926,-73.886,40.696,Queens,Forest Park
25927,-73.886,40.7,Queens,Glendale
25928,-73.886,40.701,Queens,Glendale
25929,-73.886,40.702,Queens,Glendale
25930,-73.886,40.703,Queens,Glendale
25931,-73.886,40.704,Queens,Glendale
25932,-73.886,40.705,Queens,Glendale
25933,-73.886,40.706,Queens,Glendale
25934,-73.886,40.712,Queens,Middle Village
25935,-73.886,40.713,Queens,Middle Village
25936,-73.886,40.714,Queens,Middle Village
25937,-73.886,40.715,Queens,Middle Village
25938,-73.886,40.716,Queens,Middle Village
25939,-73.886,40.717,Queens,Middle Village
25940,-73.886,40.72,Queens,Middle Village
25941,-73.886,40.722,Queens,Maspeth
25942,-73.886,40.723,Queens,Elmhurst
25943,-73.886,40.724,Queens,Elmhurst
25944,-73.886,40.725,Queens,Elmhurst
25945,-73.886,40.726,Queens,Elmhurst
25946,-73.886,40.727,Queens,Elmhurst
25947,-73.886,40.728,Queens,Elmhurst
25948,-73.886,40.73,Queens,Elmhurst
25949,-73.886,40.731,Queens,Elmhurst
25950,-73.886,40.732,Queens,Elmhurst
25951,-73.886,40.733,Queens,Elmhurst
25952,-73.886,40.734,Queens,Elmhurst
25953,-73.886,40.735,Queens,Elmhurst
25954,-73.886,40.736,Queens,Elmhurst
25955,-73.886,40.737,Queens,Elmhurst
25956,-73.886,40.738,Queens,Elmhurst
25957,-73.886,40.739,Queens,Elmhurst
25958,-73.886,40.74,Queens,Elmhurst
25959,-73.886,40.741,Queens,Elmhurst
25960,-73.886,40.742,Queens,Elmhurst
25961,-73.886,40.743,Queens,Elmhurst
